Set,Audio_ID,Source,Description,Speaker,Gender,Duration (s)
04_Ynsaghey,7185,https://www.learnmanx.com/media/dictionary%20-%20bed%20room/shamyr%20lhiabbagh%20-%20bedroom.mp3,shamyr lhiabbagh bedroom,,,1.62
04_Ynsaghey,7189,https://www.learnmanx.com/media/dictionary%20-%20bed%20room/chellvane%20-%20phone.mp3,çhellvane phone,,,1.18
04_Ynsaghey,7193,https://www.learnmanx.com/media/dictionary%20-%20bed%20room/chellveeish%20-%20Television.mp3,çhellveeish television,,,0.99
04_Ynsaghey,7200,https://www.learnmanx.com/media/dictionary%20-%20body/bolg%20-%20stomach.mp3,bolg stomach,,,0.84
04_Ynsaghey,7204,https://www.learnmanx.com/media/dictionary%20-%20body/beeal%20-%20mouth.mp3,beeal mouth,,,0.78
04_Ynsaghey,7208,https://www.learnmanx.com/media/dictionary%20-%20body/boyn%20-%20heel.mp3,boyn heel,,,0.78
04_Ynsaghey,7212,https://www.learnmanx.com/media/dictionary%20-%20body/cass%20-%20foot.mp3,cass foot,,,0.89
04_Ynsaghey,7216,https://www.learnmanx.com/media/dictionary%20-%20body/cleaysh%20-%20ear.mp3,cleaysh ear,,,0.86
04_Ynsaghey,7220,https://www.learnmanx.com/media/dictionary%20-%20body/cleeau%20-%20chest.mp3,cleeau chest,,,0.97
04_Ynsaghey,7224,https://www.learnmanx.com/media/dictionary%20-%20body/dreeym%20-%20back.mp3,dreeym back,,,0.76
04_Ynsaghey,7228,https://www.learnmanx.com/media/dictionary%20-%20body/eddin%20-%20face.mp3,eddin face,,,0.71
04_Ynsaghey,7232,https://www.learnmanx.com/media/dictionary%20-%20body/feeacklyn%20-%20teeth.mp3,feeacklyn teeth,,,1.1
04_Ynsaghey,7236,https://www.learnmanx.com/media/dictionary%20-%20body/folt%20-%20hair.mp3,folt hair,,,0.68
04_Ynsaghey,7240,https://www.learnmanx.com/media/dictionary%20-%20body/geayltyn%20-%20shoulders.mp3,geayltyn shoulders,,,1.07
04_Ynsaghey,7244,https://www.learnmanx.com/media/dictionary%20-%20body/kione%20-%20head.mp3,kione head,,,0.94
04_Ynsaghey,7248,https://www.learnmanx.com/media/dictionary%20-%20body/laue%20-%20hand.mp3,laue hand,,,0.99
04_Ynsaghey,7252,https://www.learnmanx.com/media/dictionary%20-%20body/lieckan%20-%20cheek.mp3,lieckan cheek,,,0.81
04_Ynsaghey,7256,https://www.learnmanx.com/media/dictionary%20-%20body/lurgey%20-%20leg.mp3,lurgey leg,,,0.91
04_Ynsaghey,7260,https://www.learnmanx.com/media/dictionary%20-%20body/mair%20-%20finger.mp3,mair finger,,,0.78
04_Ynsaghey,7264,https://www.learnmanx.com/media/dictionary%20-%20body/meillyn%20-%20lips.mp3,meillyn lips,,,0.97
04_Ynsaghey,7268,https://www.learnmanx.com/media/dictionary%20-%20body/mair-coshey%20-%20toe.mp3,mair-coshey toe,,,1.38
04_Ynsaghey,7272,https://www.learnmanx.com/media/dictionary%20-%20body/mollee%20-%20eyebrow.mp3,mollee eyebrow,,,0.73
04_Ynsaghey,7276,https://www.learnmanx.com/media/dictionary%20-%20body/mwannal%20-%20neck.mp3,mwannal neck,,,0.89
04_Ynsaghey,7280,https://www.learnmanx.com/media/dictionary%20-%20body/ordaag%20-%20thumb.mp3,ordaag thumb,,,1.2
04_Ynsaghey,7284,https://www.learnmanx.com/media/dictionary%20-%20body/roih%20-%20arm.mp3,roih arm,,,0.73
04_Ynsaghey,7288,https://www.learnmanx.com/media/dictionary%20-%20body/smeggyl%20-%20chin.mp3,smeggyl chin,,,0.86
04_Ynsaghey,7292,https://www.learnmanx.com/media/dictionary%20-%20body/sooill%20-%20eye.mp3,sooill eye,,,0.89
04_Ynsaghey,7296,https://www.learnmanx.com/media/dictionary%20-%20body/stroin%20-%20nose.mp3,stroin nose,,,0.97
04_Ynsaghey,7300,https://www.learnmanx.com/media/dictionary%20-%20body/thoin%20-%20bottom.mp3,thoin bottom,,,0.89
04_Ynsaghey,7304,https://www.learnmanx.com/media/dictionary%20-%20body/uillin%20-%20elbow.mp3,uillin elbow,,,0.89
04_Ynsaghey,7308,https://www.learnmanx.com/media/dictionary%20-%20body/chengey%20-%20tongue.mp3,çhengey tongue,,,0.84
04_Ynsaghey,7315,https://www.learnmanx.com/media/dictionary%20-%20Birds/calmane%20-%20dove.mp3,calmane dove,,,1.23
04_Ynsaghey,7319,https://www.learnmanx.com/media/dictionary%20-%20Birds/eean%20-%20bird%20or%20chicken.mp3,eean bird or chicken,,,1.02
04_Ynsaghey,7323,https://www.learnmanx.com/media/dictionary%20-%20Birds/eean-guiy%20-%20gosling.mp3,eean-guiy gosling,,,1.2
04_Ynsaghey,7327,https://www.learnmanx.com/media/dictionary%20-%20Birds/eean%20thunnag%20-%20duckling.mp3,eean thunnag duckling,,,1.31
04_Ynsaghey,7331,https://www.learnmanx.com/media/dictionary%20-%20Birds/eean-kiark%20-%20chicken.mp3,eean-kiark chicken,,,1.2
04_Ynsaghey,7335,https://www.learnmanx.com/media/dictionary%20-%20Birds/fedjag%20-%20feather.mp3,fedjag feather,,,0.89
04_Ynsaghey,7339,https://www.learnmanx.com/media/dictionary%20-%20Birds/hullad%20-%20owl.mp3,hullad owl,,,0.73
04_Ynsaghey,7343,https://www.learnmanx.com/media/dictionary%20-%20Birds/foillan%20-%20gull.mp3,foillan gull,,,0.86
04_Ynsaghey,7347,https://www.learnmanx.com/media/dictionary%20-%20Birds/kellagh%20frangagh%20-%20turkey.mp3,kellagh frangagh turkey,,,0.99
04_Ynsaghey,7351,https://www.learnmanx.com/media/dictionary%20-%20Birds/kiark%20-%20hen.mp3,kiark hen,,,0.89
04_Ynsaghey,7355,https://www.learnmanx.com/media/dictionary%20-%20Birds/ollay%20-%20swan.mp3,ollay swan,,,0.86
04_Ynsaghey,7359,https://www.learnmanx.com/media/dictionary%20-%20Birds/parrad%20-%20parrot.mp3,parrad parrot,,,0.71
04_Ynsaghey,7363,https://www.learnmanx.com/media/dictionary%20-%20Birds/skian%20-%20wing.mp3,skian wing,,,0.91
04_Ynsaghey,7367,https://www.learnmanx.com/media/dictionary%20-%20Birds/thunnag%20-%20duck.mp3,thunnag duck,,,0.86
04_Ynsaghey,7371,https://www.learnmanx.com/media/dictionary%20-%20Birds/urley%20-%20eagle.mp3,urley eagle,,,0.97
04_Ynsaghey,7375,https://www.learnmanx.com/media/dictionary%20-%20Birds/urley%20-eagle.mp3,urley eagle,,,0.97
04_Ynsaghey,7382,https://www.learnmanx.com/media/dictionary%20-%20clothes/bayrn%20-%20cap.mp3,bayrn cap,,,0.78
04_Ynsaghey,7386,https://www.learnmanx.com/media/dictionary%20-%20clothes/boandey%20-%20tie.mp3,boandey tie,,,0.97
04_Ynsaghey,7390,https://www.learnmanx.com/media/dictionary%20-%20clothes/braagyn%20-%20shoes.mp3,braagyn shoes,,,0.89
04_Ynsaghey,7394,https://www.learnmanx.com/media/dictionary%20-%20clothes/braagyn-jeen%20-%20wellingtons.mp3,braagyn-jeen wellingtons,,,1.2
04_Ynsaghey,7398,https://www.learnmanx.com/media/dictionary%20-%20clothes/braagyn-roie%20-%20running%20shoes.mp3,braagyn-roie running shoes,,,1.25
04_Ynsaghey,7402,https://www.learnmanx.com/media/dictionary%20-%20clothes/breechyn-gorrym%20-%20jeans.mp3,breechyn-gorrym jeans,,,1.28
04_Ynsaghey,7406,https://www.learnmanx.com/media/dictionary%20-%20clothes/braagynquellagh%20-%20roller%20skates.mp3,braagynquellagh roller skates,,,1.49
04_Ynsaghey,7410,https://www.learnmanx.com/media/dictionary%20-%20clothes/carraneyn-thie%20-%20slippers.mp3,carraneyn-thie slippers,,,1.52
04_Ynsaghey,7414,https://www.learnmanx.com/media/dictionary%20-%20clothes/carraneyn%20-%20sandals.mp3,carraneyn sandals,,,1.1
04_Ynsaghey,7418,https://www.learnmanx.com/media/dictionary%20-%20clothes/clesp%20-%20buckle.mp3,clesp buckle,,,0.91
04_Ynsaghey,7422,https://www.learnmanx.com/media/dictionary%20-%20clothes/cooat%20-%20coat.mp3,cooat coat,,,0.5
04_Ynsaghey,7426,https://www.learnmanx.com/media/dictionary%20-%20clothes/cooat%20shamyr%20-%20dressing%20gown.mp3,cooat shamyr dressing gown,,,1.62
04_Ynsaghey,7430,https://www.learnmanx.com/media/dictionary%20-%20clothes/cruinneen%20-%20bead.mp3,cruinneen bead,,,1.25
04_Ynsaghey,7434,https://www.learnmanx.com/media/dictionary%20-%20clothes/cryss%20-%20belt.mp3,cryss belt,,,0.78
04_Ynsaghey,7438,https://www.learnmanx.com/media/dictionary%20-%20clothes/eaddagh%20-%20clothes.mp3,eaddagh clothes,,,1.12
04_Ynsaghey,7442,https://www.learnmanx.com/media/dictionary%20-%20clothes/eaddagh-breagey%20-%20fancy%20dress.mp3,eaddagh-breagey fancy dress,,,1.44
04_Ynsaghey,7446,https://www.learnmanx.com/media/dictionary%20-%20clothes/eaddagh-oie%20-%20pyjamas.mp3,eaddagh-oie pyjamas,,,1.23
04_Ynsaghey,7450,https://www.learnmanx.com/media/dictionary%20-%20clothes/fo-hroosyn%20-%20underpants.mp3,fo-hroosyn underpants,,,1.2
04_Ynsaghey,7454,https://www.learnmanx.com/media/dictionary%20-%20clothes/fo-lheiney%20-%20vest.mp3,fo-lheiney vest,,,1.07
04_Ynsaghey,7458,https://www.learnmanx.com/media/dictionary%20-%20clothes/gansee-foshlee%20-%20cardigan.mp3,gansee-foshlee cardigan,,,1.52
04_Ynsaghey,7462,https://www.learnmanx.com/media/dictionary%20-%20clothes/jaggad%20-%20jacket.mp3,jaggad jacket,,,0.91
04_Ynsaghey,7466,https://www.learnmanx.com/media/dictionary%20-%20clothes/lauenyn%20-%20gloves.mp3,lauenyn gloves,,,0.89
04_Ynsaghey,7470,https://www.learnmanx.com/media/dictionary%20-%20clothes/lheiney%20-%20shirt.mp3,lheiney shirt,,,0.94
04_Ynsaghey,7474,https://www.learnmanx.com/media/dictionary%20-%20clothes/lheiney%20T%20-%20T%20Shirt.mp3,lheiney T T Shirt,,,1.1
04_Ynsaghey,7478,https://www.learnmanx.com/media/dictionary%20-%20clothes/oashyryn%20-%20socks.mp3,oashyryn socks,,,1.07
04_Ynsaghey,7482,https://www.learnmanx.com/media/dictionary%20-%20clothes/oashyryn-lheshey%20-%20tights.mp3,oashyryn-lheshey tights,,,1.38
04_Ynsaghey,7486,https://www.learnmanx.com/media/dictionary%20-%20clothes/ollan%20-%20wool.mp3,ollan wool,,,0.97
04_Ynsaghey,7490,https://www.learnmanx.com/media/dictionary%20-%20clothes/ooreyder%20-%20watch.mp3,ooreyder watch,,,1.07
04_Ynsaghey,7494,https://www.learnmanx.com/media/dictionary%20-%20clothes/rhymbyl%20-%20skirt.mp3,rhymbyl skirt,,,0.97
04_Ynsaghey,7498,https://www.learnmanx.com/media/dictionary%20-%20clothes/spagey%20-%20handbag.mp3,spagey handbag,,,1.04
04_Ynsaghey,7502,https://www.learnmanx.com/media/dictionary%20-%20clothes/sporran%20-%20purse.mp3,sporran purse,,,1.04
04_Ynsaghey,7506,https://www.learnmanx.com/media/dictionary%20-%20clothes/tayrnag%20-%20zip.mp3,tayrnag zip,,,0.94
04_Ynsaghey,7510,https://www.learnmanx.com/media/dictionary%20-%20clothes/towl-cramman%20-%20button%20howl.mp3,towl-cramman button-hole,,,1.33
04_Ynsaghey,7514,https://www.learnmanx.com/media/dictionary%20-%20clothes/troosyn%20-%20trousers.mp3,troosyn trousers,,,0.89
04_Ynsaghey,7518,https://www.learnmanx.com/media/dictionary%20-%20clothes/troosyn-cuttagh%20-%20shorts.mp3,troosyn-cuttagh shorts,,,1.41
04_Ynsaghey,7525,https://www.learnmanx.com/media/dictionary%20-%20colours/bane%20-%20white.mp3,bane white,,,0.86
04_Ynsaghey,7529,https://www.learnmanx.com/media/dictionary%20-%20colours/daaghyn%20-%20colours.mp3,daaghyn colours,,,0.81
04_Ynsaghey,7533,https://www.learnmanx.com/media/dictionary%20-%20colours/daah%20-%20colour.mp3,daah colour,,,0.73
04_Ynsaghey,7537,https://www.learnmanx.com/media/dictionary%20-%20colours/dhone%20-%20brown.mp3,dhone brown,,,0.97
04_Ynsaghey,7541,https://www.learnmanx.com/media/dictionary%20-%20colours/doo%20-%20black.mp3,doo black,,,0.81
04_Ynsaghey,7545,https://www.learnmanx.com/media/dictionary%20-%20colours/dorraghey%20-%20dark.mp3,dorraghey dark,,,1.02
04_Ynsaghey,7549,https://www.learnmanx.com/media/dictionary%20-%20colours/geayney%20-%20green.mp3,geayney green,,,0.89
04_Ynsaghey,7553,https://www.learnmanx.com/media/dictionary%20-%20colours/glass%20-%20natural%20green.mp3,glass natural green,,,0.91
04_Ynsaghey,7557,https://www.learnmanx.com/media/dictionary%20-%20colours/jiarg%20-%20red.mp3,jiarg red,,,2.38
04_Ynsaghey,7561,https://www.learnmanx.com/media/dictionary%20-%20colours/jiarg%20gorrym%20-%20purple.mp3,jiarg gorrym purple,,,1.15
04_Ynsaghey,7565,https://www.learnmanx.com/media/dictionary%20-%20colours/jiarg-bane%20-%20pink.mp3,jiarg-bane pink,,,1.33
04_Ynsaghey,7569,https://www.learnmanx.com/media/dictionary%20-%20colours/jiarg-bwee%20-%20orange.mp3,jiarg-bwee orange,,,2.14
04_Ynsaghey,7573,https://www.learnmanx.com/media/dictionary%20-%20colours/jiarg-gorrym%20-%20purple.mp3,jiarg-gorrym purple,,,2.51
04_Ynsaghey,7577,https://www.learnmanx.com/media/dictionary%20-%20colours/lheeah%20-%20grey.mp3,lheeah grey,,,0.71
04_Ynsaghey,7584,https://www.learnmanx.com/media/dictionary%20-%20country/ammyr%20-%20canal.mp3,ammyr canal,,,0.81
04_Ynsaghey,7588,https://www.learnmanx.com/media/dictionary%20-%20country/arroo%20-%20corn.mp3,arroo corn,,,0.99
04_Ynsaghey,7592,https://www.learnmanx.com/media/dictionary%20-%20country/awin%20-%20river.mp3,awin river,,,0.86
04_Ynsaghey,7596,https://www.learnmanx.com/media/dictionary%20-%20country/baaieagh%20-%20cow%20house.mp3,baaieagh cow house,,,0.99
04_Ynsaghey,7600,https://www.learnmanx.com/media/dictionary%20-%20country/balley%20-%20place.mp3,balley place,,,0.89
04_Ynsaghey,7604,https://www.learnmanx.com/media/dictionary%20-%20country/billey%20-%20tree.mp3,billey tree,,,0.81
04_Ynsaghey,7608,https://www.learnmanx.com/media/dictionary%20-%20country/blaa%20-%20flower.mp3,blaa flower,,,1.2
04_Ynsaghey,7612,https://www.learnmanx.com/media/dictionary%20-%20country/cabbane%20-%20tent.mp3,cabbane tent,,,1.25
04_Ynsaghey,7616,https://www.learnmanx.com/media/dictionary%20-%20country/cairt%20-%20cart.mp3,cairt cart,,,0.84
04_Ynsaghey,7620,https://www.learnmanx.com/media/dictionary%20-%20country/clagh%20-%20stone.mp3,clagh stone,,,1.04
04_Ynsaghey,7624,https://www.learnmanx.com/media/dictionary%20-%20country/cooylley%20ushtey%20-%20lock.mp3,cooylley ushtey lock,,,1.52
04_Ynsaghey,7628,https://www.learnmanx.com/media/dictionary%20-%20country/creagh%20-%20haystack.mp3,creagh haystack,,,1.07
04_Ynsaghey,7632,https://www.learnmanx.com/media/dictionary%20-%20country/cronk%20-%20hill.mp3,cronk hill,,,1.04
04_Ynsaghey,7636,https://www.learnmanx.com/media/dictionary%20-%20country/creg%20-%20rock.mp3,creg rock,,,0.84
04_Ynsaghey,7640,https://www.learnmanx.com/media/dictionary%20-%20country/druight%20-%20dew.mp3,druight dew,,,0.91
04_Ynsaghey,7644,https://www.learnmanx.com/media/dictionary%20-%20country/dubbey%20-%20pool.mp3,dubbey pool,,,0.94
04_Ynsaghey,7648,https://www.learnmanx.com/media/dictionary%20-%20country/eas%20-%20waterfall.mp3,eas waterfall,,,1.04
04_Ynsaghey,7652,https://www.learnmanx.com/media/dictionary%20-%20country/eaynin%20-%20cliff.mp3,eaynin cliff,,,0.99
04_Ynsaghey,7656,https://www.learnmanx.com/media/dictionary%20-%20country/faasagh%20-%20desert.mp3,faasagh desert,,,0.99
04_Ynsaghey,7660,https://www.learnmanx.com/media/dictionary%20-%20country/giat%20-%20gate.mp3,giat gate,,,0.81
04_Ynsaghey,7664,https://www.learnmanx.com/media/dictionary%20-%20country/jeelt%20-%20saddle.mp3,jeelt saddle,,,0.81
04_Ynsaghey,7668,https://www.learnmanx.com/media/dictionary%20-%20country/keeaght%20-%20plough.mp3,keeaght plough,,,0.81
04_Ynsaghey,7672,https://www.learnmanx.com/media/dictionary%20-%20country/keyll%20-%20forest.mp3,keyll forest,,,0.91
04_Ynsaghey,7676,https://www.learnmanx.com/media/dictionary%20-%20country/kionnan%20-%20bale.mp3,kionnan bale,,,0.89
04_Ynsaghey,7680,https://www.learnmanx.com/media/dictionary%20-%20country/laagh%20-%20mud.mp3,laagh mud,,,0.91
04_Ynsaghey,7684,https://www.learnmanx.com/media/dictionary%20-%20country/lhongey%20mooie%20-%20picnic.mp3,lhongey mooie picnic,,,1.38
04_Ynsaghey,7688,https://www.learnmanx.com/media/dictionary%20-%20country/magher%20-%20field.mp3,magher field,,,0.97
04_Ynsaghey,7692,https://www.learnmanx.com/media/dictionary%20-%20country/muclagh%20-%20pigsty.mp3,muclagh pigsty,,,1.1
04_Ynsaghey,7696,https://www.learnmanx.com/media/dictionary%20-%20country/mwyllin%20geayee%20-%20mill.mp3,mwyllin geayee mill,,,1.25
04_Ynsaghey,7700,https://www.learnmanx.com/media/dictionary%20-%20country/slieau%20-%20mountain.mp3,slieau mountain,,,0.94
04_Ynsaghey,7704,https://www.learnmanx.com/media/dictionary%20-%20country/soalt%20-%20barn.mp3,soalt barn,,,1.07
04_Ynsaghey,7708,https://www.learnmanx.com/media/dictionary%20-%20country/staabyl%20-%20stable.mp3,staabyl stable,,,1.07
04_Ynsaghey,7712,https://www.learnmanx.com/media/dictionary%20-%20country/strooan%20-%20stream.mp3,strooan stream,,,0.94
04_Ynsaghey,7716,https://www.learnmanx.com/media/dictionary%20-%20country/thie-eirinagh%20-%20farm%20house.mp3,thie-eirinagh farm house,,,1.28
04_Ynsaghey,7720,https://www.learnmanx.com/media/dictionary%20-%20country/thie%20kirkey%20-%20hen%20house.mp3,thie kirkey hen house,,,1.59
04_Ynsaghey,7724,https://www.learnmanx.com/media/dictionary%20-%20country/traagh%20-%20hay.mp3,traagh hay,,,0.94
04_Ynsaghey,7728,https://www.learnmanx.com/media/dictionary%20-%20country/chibbyr%20-%20well.mp3,çhibbyr well,,,0.63
04_Ynsaghey,7735,https://www.learnmanx.com/media/dictionary%20-%20food/arran%20-%20bread.mp3,arran bread,,,0.71
04_Ynsaghey,7739,https://www.learnmanx.com/media/dictionary%20-%20food/awree%20-%20soup.mp3,awree soup,,,1.15
04_Ynsaghey,7743,https://www.learnmanx.com/media/dictionary%20-%20food/bainney%20-%20milk.mp3,bainney milk,,,1.07
04_Ynsaghey,7747,https://www.learnmanx.com/media/dictionary%20-%20food/bee%20-%20food.mp3,bee food,,,0.71
04_Ynsaghey,7751,https://www.learnmanx.com/media/dictionary%20-%20food/berreen%20-%20cake.mp3,berreen cake,,,0.89
04_Ynsaghey,7755,https://www.learnmanx.com/media/dictionary%20-%20food/berrishyn-feeyney%20-%20grapes.mp3,berrishyn-feeyney grapes,,,1.25
04_Ynsaghey,7759,https://www.learnmanx.com/media/dictionary%20-%20food/binjean-villish%20-%20yoghurt.mp3,binjean-villish yoghurt,,,1.52
04_Ynsaghey,7763,https://www.learnmanx.com/media/dictionary%20-%20food/blennican%20-%20spinnach.mp3,blennican spinnach,,,1.2
04_Ynsaghey,7767,https://www.learnmanx.com/media/dictionary%20-%20food/bonnag%20-%20scone.mp3,bonnag scone,,,0.78
04_Ynsaghey,7771,https://www.learnmanx.com/media/dictionary%20-%20food/braghtan%20-%20sandwich.mp3,braghtan sandwich,,,1.07
04_Ynsaghey,7775,https://www.learnmanx.com/media/dictionary%20-%20food/caashey%20-%20cheese.mp3,caashey cheese,,,0.89
04_Ynsaghey,7779,https://www.learnmanx.com/media/dictionary%20-%20food/caaylag%20-%20sprout.mp3,caaylag sprout,,,1.02
04_Ynsaghey,7783,https://www.learnmanx.com/media/dictionary%20-%20food/caayl%20-%20cabbage.mp3,caayl cabbage,,,1.04
04_Ynsaghey,7787,https://www.learnmanx.com/media/dictionary%20-%20food/caffee%20-%20coffee.mp3,caffee coffee,,,0.78
04_Ynsaghey,7791,https://www.learnmanx.com/media/dictionary%20-%20food/collag%20-%20cauliflower.mp3,collag cauliflower,,,0.76
04_Ynsaghey,7795,https://www.learnmanx.com/media/dictionary%20-%20food/corran-bwee%20-%20banana.mp3,corran-bwee banana,,,1.25
04_Ynsaghey,7799,https://www.learnmanx.com/media/dictionary%20-%20food/cullyran%20-%20pumpkin.mp3,cullyran pumpkin,,,0.89
04_Ynsaghey,7803,https://www.learnmanx.com/media/dictionary%20-%20food/feeyn%20-%20wine.mp3,feeyn wine,,,0.73
04_Ynsaghey,7807,https://www.learnmanx.com/media/dictionary%20-%20food/eeym%20-%20butter.mp3,eeym butter,,,0.65
04_Ynsaghey,7811,https://www.learnmanx.com/media/dictionary%20-%20food/feill%20-%20meat.mp3,feill meat,,,0.89
04_Ynsaghey,7815,https://www.learnmanx.com/media/dictionary%20-%20food/finnal%20-%20celery.mp3,finnal celery,,,0.78
04_Ynsaghey,7819,https://www.learnmanx.com/media/dictionary%20-%20food/flooyr%20-%20flour.mp3,flooyr flour,,,0.84
04_Ynsaghey,7823,https://www.learnmanx.com/media/dictionary%20-%20food/glassan%20-%20salad.mp3,glassan salad,,,0.91
04_Ynsaghey,7827,https://www.learnmanx.com/media/dictionary%20-%20food/glassyr%20-%20lettuce.mp3,glassyr lettuce,,,0.86
04_Ynsaghey,7831,https://www.learnmanx.com/media/dictionary%20-%20food/jingan%20-%20jam.mp3,jingan jam,,,0.91
04_Ynsaghey,7835,https://www.learnmanx.com/media/dictionary%20-%20food/jinnair%20-%20dinner.mp3,jinnair dinner,,,1.04
04_Ynsaghey,7839,https://www.learnmanx.com/media/dictionary%20-%20food/jough%20-%20a%20drink.mp3,jough a drink,,,0.89
04_Ynsaghey,7843,https://www.learnmanx.com/media/dictionary%20-%20food/kay%20-%20cream.mp3,kay cream,,,0.68
04_Ynsaghey,7847,https://www.learnmanx.com/media/dictionary%20-%20food/lhune%20-%20beer.mp3,lhune beer,,,0.94
04_Ynsaghey,7851,https://www.learnmanx.com/media/dictionary%20-%20food/limon%20-%20lemon.mp3,limon lemon,,,0.86
04_Ynsaghey,7859,https://www.learnmanx.com/media/dictionary%20-%20food/melloon%20-%20melon.mp3,melloon melon,,,1.1
04_Ynsaghey,7863,https://www.learnmanx.com/media/dictionary%20-%20food/mess%20-%20fruit.mp3,mess fruit,,,0.84
04_Ynsaghey,7867,https://www.learnmanx.com/media/dictionary%20-%20food/miljyn%20-%20sweets.mp3,miljyn sweets,,,1.2
04_Ynsaghey,7871,https://www.learnmanx.com/media/dictionary%20-%20food/mill%20-%20honey.mp3,mill honey,,,0.68
04_Ynsaghey,7875,https://www.learnmanx.com/media/dictionary%20-%20food/nannys%20-%20pineapple.mp3,nannys pineapple,,,1.02
04_Ynsaghey,7879,https://www.learnmanx.com/media/dictionary%20-%20food/noirid%20-%20orange.mp3,noirid orange,,,1.28
04_Ynsaghey,7887,https://www.learnmanx.com/media/dictionary%20-%20food/ooh%20-%20egg.mp3,ooh egg,,,0.89
04_Ynsaghey,7891,https://www.learnmanx.com/media/dictionary%20-%20food/oohagan%20-%20omelete.mp3,oohagan omelete,,,0.78
04_Ynsaghey,7895,https://www.learnmanx.com/media/dictionary%20-%20food/ooyl%20-%20apple.mp3,ooyl apple,,,0.94
04_Ynsaghey,7899,https://www.learnmanx.com/media/dictionary%20-%20food/ooyl-ghraih%20-%20tomato.mp3,ooyl-ghraih tomato,,,1.31
04_Ynsaghey,7903,https://www.learnmanx.com/media/dictionary%20-%20food/ooylagh%20-%20orchard.mp3,ooylagh orchard,,,0.91
04_Ynsaghey,7907,https://www.learnmanx.com/media/dictionary%20-%20food/pershagh%20-%20peach.mp3,pershagh peach,,,1.07
