Filename,Manx,English
DP_07,Eer 'sy yeurey t'ad jannoo yn lheid.,Even in the winter they do it.
DP_07,Cre'n sorch obbyr vees ayd jiu? Vel monney obbyr ry-yannoo?,What sort of work will you do today? Is there much work to do?
DP_07,"Well, booise da Jee, cha nel nish.","Well, thank God, not now."
DP_07,"Ren mee soie my lossyn thie, ren mee soie ad, as va shen yn jerrey jeh.","I planted my lossyn thie, I planted them, and that was the end of it."
DP_07,"Ta dy chooilley red, ta pishyryn ayn, lussyn thie, praase, carradjeyn.","There's everything, there's peas, lussyn thie, potatoes, carrots."
DP_07,Unnishyn mleeaney? Cha nel unnishyn mleeaney.,Onions this year? No onions this year.
DP_07,Cre ta'n fockle son cauliflower?,What's the word for cauliflower?
DP_07,"Ta adsyn ayn, as three horch dy poanraghyn. Three horch.","There are those, and three sorts of beans. Three sorts."
DP_07,"Poanraghyn ta drappal, poanraghyn veih'n Rank, t'ad gra, as poanraghyn lhearey?","Runner beans, French beans, they call them, and lhearey beans."
DP_07,"Ta shen broad, vel?","That's broad, is it?"
DP_07,"Oh, lhean.","Oh, lhean."
DP_07,"Lhean. Poanraghyn lhean. Broad beans, t'ad gra.","Lhean. Poanraghyn lhean. Broad beans, they say."
DP_07,As ooyllyn graih.,And tomatoes.
DP_07,Oh shee bannee mee.,Oh wow.
DP_07,"Ta keeadyn jeu heose ny greeishyn, ghooinney. Feer vie.","There are hundreds of them upstairs, man. Very good."
DP_07,"Nish ta ny paitchyn ersooyl veih yn thie ta daa hamyr nish ayn,","Now that the kids are out of the house there are two rooms,"
DP_07,as ta mee er cur buird fo ny uinnagyn as ta ooilley ny pottyn soit ayns ny uinnagyn.,and I've put boards under the windows and all the pots are sitting in the windows.
DP_07,Ta cottage industry ayn.,It's a cottage industry.
DP_07,As va fer ayn gobbraghey da'n reiltys. Cre'n fockle t'ou jannoo ymmyd jeh son commissioners?,And there was a fella working for the government. What word do you use for 'commissioners?'
DP_07,Barrantee.,Barrantee.
DP_07,"Barrantee. T'eh gobbraghey da'n barrantee,","Barrantee. He works for the commissioners,"
DP_07,"as va mee ayns feme jeh uinnag noa, as ansherbee haink eh da'n thie aym's dy cur stiagh yn uinnag noa,","and I needed a new window, and anyway he came to my house to put in the new window,"
DP_07,"as dooyrt eh, tra honnick eh ooilley ny ooyllyn graih gaase,","and he said, when he saw all the tomatoes growing,"
DP_07,"as cha row ad my-vlaa, va just duillagyn ayn,","and they weren't in flower, there were just leaves,"
DP_07,"as dooyrt eh, 'Cha nel oo gaase yn kennip, ghooinney?'","and he said, 'You're not growing cannabis, man?'"
DP_07,Ooyllyn graih.,Tomatoes.
DP_07,"She ooyllyn graih t'ad, ghooinney.","'They're tomatoes, man.'"
DP_07,"Dooyrt eh, 'Vel oo shickyr?'","He said, 'Are you sure?'"
DP_07,"'Ta mee shickyr, ghooinney.'","'I'm sure, man.'"
DP_07,"As choud's t'ad just goaill toshiaght gaase, myr t'ad cho ard as shen, t'ad jeeaghyn myr marijuana, ghooinney.","And as they are just starting to grow, as they're as high as that, they look like marijuana, man."
DP_07,Vel?,Do they?
DP_07,"Ta mee er n'akin- un keayrt va mee ayns Amsterdam, as just goll mygeayrt ny shappyn,","I've seen—once I was in Amsterdam, and just going around the shops,"
DP_07,"as va sorch dy caffeeyn ayn, caffee café, as va mee jeeaghyn,","and there were sort of cafés there, coffee houses, and I was looking,"
DP_07,"as ayns dagh uinnag va pot as red ennagh gaase ayn,","and in every window there was a pot with something growing in it,"
DP_07,"as dooyrt mee da'n Linda, 'Cre'n sorch dy...?'","and I said to Linda, 'What sort of...?'"
DP_07,"As dooyrt ee, 'Shen bloody marijuana!' t'ou toiggal.","And she said, 'That's bloody marijuana!' you know."
DP_07,"Cha nee ooyllyn graih, ghooinney.","Not tomatoes, man."
DP_07,"Oh, cha nee. As va keeadyn jeu ayn.","Oh, no. And there were hundreds of them."
DP_07,As cha nel mee son gra my phrow mee fer ny dyn. Cha nel eh kiart.,And I'm not saying if I tried one or not. It's not right.
DP_07,"Bannee mee, ghooinney.","Bless me, man."
DP_07,Cre nee oo 'sy tourey ansherbee? Vel red erbee er yn claare son yn tourey er chor erbee?,What will you do in the summer anyway? Is there anything on the programme for the summer at all?
DP_07,Cha nel ec y traa t'ayn.,Not at the moment.
DP_07,"Va shin smooinaghtyn, foddee, goll gys in Idaal ec kione y tourey, agh ec y traa v'ayn cha nel red ennagh reaghit.","We were thinking, maybe, going to Italy at the end of the summer, but at the moment nothing arranged."
DP_07,"Bee ish as e vummig ersooyl gys Logh Trasimeno- cha nel Logh Trasimeno, Logh Iseo.","Her and her mum will be going to Lake Trasimeno—not Lake Trasimeno, Lake Iseo."
DP_07,Ta etlan jeeragh goll gys... Woish Mannin?,A plane goes direct to... From the Isle of Man?
DP_07,"Woish Mannin gys Bologna, er lhiam's.","From the Isle of Man to Bologna, I think."
DP_07,Vel?,Does it?
DP_07,"T'eh goll dy jeeragh. As ta shen er y nah hiaghtin, er lhiam's. Shiaghtin ny ratchyn ansherbee.","It goes direct. And that's next week, I think. Race week anyway."
DP_07,"Oh, mie dy liooar.","Oh, OK."
DP_07,"Er yn oyr ta ish es e vummig beaghey faggys da'n coorse, as cha nel ad coontey monney jeh ny ratchyn.","Because her and her mum live near to the course, and they don't like the races."
DP_07,"T'ad feiyralagh feiy'n laa as fud ny h-oie, ghooinney.","They make a noise all day and all night, man."
DP_07,Ta feiyral ny roaryn bree ayn.,The noise of the bikes.
DP_07,As uss hene. Mie lhiat ny ratchyn?,And yourself. Do you like the races?
DP_07,Cha nel. Cha nel mee coontey monney jeu.,No. I don't like them much.
DP_07,Tra va mee my ghooinney aeg va mee cliaghtey cur shilley orroo agh cha nel nish.,When I was a young man I used to watch them but not now.
DP_07,T'ad ro feiyralagh er my hon.,They're too noisy for me.
DP_07,Ta mee toiggal shen.,I understand that.
DP_07,"T'eh beggan quaagh, er my hon hene, er yn oyr dy vel mee cummal ayns Purt le Moirrey so cha nel oo fakin red.","It's a bit strange, for me, because I live in Port St. Mary so we don't see anything."
DP_07,"Yn red cheddin ayns shoh. Ta kuse jeu cheet gys y kerrin ec keayrtyn agh ta mee foddey ersooyl veih'n kerrin dy chlashtyn ad, t'ou toiggal.","The same thing here. A few of them come to the square sometimes but I'm too far away from the square to hear them, you know."
DP_07,"Agh ta mee fakin ram sleih campal mygeayrt y corneil ayns shoh son ratchyn yn jiass, t'ou toiggal.","But I see there's a lot of people camping around the corner here for the southern races, you know."
DP_07,She. Shen eh. Ta ram cabbaneyn ayn. T'ad gra- c'red ta'n fockle?,Yeah. That's it. There are lots of cabins. They say—what's the word?
DP_07,Paalin?,Tents?
DP_07,Fo-carmeish.,Under canvas.
DP_07,Shen eh.,That's it.
DP_07,"As choud's va mish ayns Cyprus, ghooinney, va shinyn fo-charmeish rish blein dy lieh.","And while I was in Cyprus, man, we were under canvas for a year and a half."
DP_07,As cha ren mee coontey monney jeh shen. V'eh kiart dy liooar 'sy tourey agh 'sy yeurey v'eh beggan feayr.,"And I didn't think much of that. It was alright in the summer, but in the winter it was a bit cold."
DP_07,Row eh?,Was it?
DP_07,"Cha nel eh gaase cho feayr ayns Cyprus, t'ou toiggal.","It doesn't get as cold in Cyprus, you understand."
DP_07,Foddee just fo three feed keim.,Maybe just under sixty degrees.
DP_07,"My t'ou er ve ayns cheeraghyn myr shen as cliaghtit rish yn chiass, my ta'n chiass goll fo three feed t'eh gennaghtyn feayr, ghooinney.","If you've been in countries like that, and used to the heat, if the temperature goes under sixty degrees it feels cold, man."
DP_07,Ta mee toiggal shen.,I understand that.
DP_07,Cha nel red ennagh reaghit ansherbee foast. Agh boayl ennagh.,"There's nothing arranged anyway, yet. But somewhere."
DP_07,Ta mee kiart dy liooar ayns boayl ennagh.,I'm alright anywhere.
DP_07,"My ta'n grian soilshean, as ta palchey dy vee ayn, as ta palchey dy yough, dy feeyn ayn, ta Derek maynrey, ghooinney.","If the sun is shining, and there's plenty of food, and plenty of drink, of wine, Derek is happy, man."
DP_07,Well my ta Derek maynrey ta mee maynrey.,"Well if Derek is happy, I'm happy."
DP_07,Feer vie. Mie dy liooar.,Very good. OK.
DP_07,"Beemayd kiart dy liooar oie ny vairagh, ghooinney. Bee pint ny ghaa dy bainney dy baa dhoo ayn, kiart dy liooar.","We'll be alright tomorrow night, man. There'll be a few pints of Guinness, right enough."
DP_07,As s'treisht lhiam dy bee kuse dy leih ayn.,And I hope there will be a few people there.
DP_07,"Oh, bee. Ta mee jeeaghyn roym lesh fakin oo oie ny vairagh eisht, ayns yn Ablet.","Oh, there will be. I look forward to seeing you tomorrow night then, in the Albert."
DP_07,"Va mee smooinaghtyn, t'eh beggan doillee dy geddyn dys, er yn oyr ta ny raadjyn dooint ayns Balley Cashtal, t'ou toiggal.","I was thinking, it's a bit difficult to get to, because the roads are closed in Castletown, you know."
DP_07,Ta ny ratcheyryn jannoo cliaghtys.,The racers are practising.
DP_07,"Mairagh, vel?",Tomorrow are they?
DP_07,Oie ny vairagh.,Tomorrow night.
DP_07,As bee eh orrin goll dys Balley Sallagh as eisht mygeayrt yn cheer.,And we will have to go to Ballasalla and then around the country.
DP_07,Agh ren shin shen nurree ansherbee. T'eh kiart dy liooar.,But we did that last year anyway. It's alright.
DP_07,Aashagh dy liooar dy geddyn gys.,Easy enough to get to.
DP_07,As eisht neeym faagail yn gleashtan neesht ayns shen as geddyn yn barroose erash.,And then I'll leave the car there and get the bus back.
DP_07,Bee ooilley ny raadjyn foshlit.,All the roads will be open.
DP_07,As eisht goll erash moghrey Jesarn as geddyn yn gleashtan.,And then go back Saturday morning and get the car.
DP_07,"Mie dy liooar, ghooinney. As t'ou goll er y varroose nastee, vel?","OK, man. And you go on the bus for free, do you?"
DP_07,"T'eh kiart dy liooar goll gys shen er y varroose, nastee, agh lurg mean oie, tra ta shinyn cheet erash shegin d'ou cur argid.","It's alright going there on the bus for free, but after midnight, when we come back, you have to pay."
DP_07,"Lieh phrios, shen ooilley.","Half price, that's all."
DP_07,"Well, cha nel shen ro deyr.","Well, that's not too expensive."
DP_07,Cha nel.,Nah.
DP_07,"Well, ta mish just cummal faggys da'n Albert so ta shen mie dy liooar.","Well, I'm just living near to the Albert so that's OK."
DP_07,Vel oo?,Are you?
DP_07,Er yn traid vooar. So cha nel shen ro olk noadyr.,On the main road. So that's not too bad either.
DP_07,Nagh row shiu beaghey faggys da'n shenn thie aaght?,Weren't you living near to the old guest house?
DP_07,Keayrt dy row va mee. Shen er yn chooyllaghyn?,At one time I was. That's on the promenade?
DP_07,"Shen eh. Er yn chooyllaghyn. V'ou ayns lout ayns shen, nagh row?","That's it. On the promenade. You were in a loft there, weren't you?"
DP_07,"Yeah. Keayrt dy row. Well just kuse dy vleeantyn er dy henney, but ta shin cummal er yn traid vooar nish, just faggys da Quine and Cubbon.","Yeah. Once. Well just a few years ago, but we live on the main road now, just next to Quine and Cubbon."
DP_07,"Oh, dy jarroo.","Oh, definitely."
DP_07,"Yeah, shen eh. Cha nel shen foddey ersooyl veih'n Albert. Shen mie dy liooar.","Yeah, that's it. That's not far from the Albert. That's alright."
DP_07,"Shenn thie, gyn dooyt erbee, but mie dy liooar.","An old house, no doubt, but pretty good."
DP_07,"Choud's t'eh cooie dy liooar, ghooinney, t'ou kiart dy liooar.","As long as it's suitable, man, you're alright."
DP_07,Shen eh.,That's it.
DP_07,As ta ooilley yn lught thie gaase dy mie? Ta dy chooilley red jannoo dy mie?,And all your family are growing well? Everything is going well?
DP_07,"Oh aye. Ta Orree jannoo dy mie, as mish loayrt Gaelg rish.","Oh aye. Orry is doing well, with me speaking Manx to him."
DP_07,Vel?,Are you?
DP_07,"Oh aye, shen ooilley.","Oh aye, that's all."
DP_07,As t'eh toiggal nish?,And he understands now?
DP_07,Gyn dooyt erbee. T'eh toiggal dy chooilley red.,No doubt. He understands everything.
DP_07,'Soie oo sheese!' as 'Heose ny greeishyn!','Sit down!' and 'Upstairs!'
DP_07,T'eh jannoo dy mie ansherbee.,He's doing well anyway.
DP_07,Phrow mee dy ghynsaghey beggan dy Ghaelg da ny paitchyn aym's agh cha row ad coontey monney jeh.,I tried to teach a bit of Manx to my kids but they didn't think much of it.
DP_07,"Agh ta nane jeh my oeghyn, er lhiam's dy vel eshyn gynsaghey eh ayns scoill Balley Sallagh.","But one of my grandchildren, I think he's learning it at Ballasalla school."
DP_07,Feer vie.,Very good.
DP_07,T'eh cheet magh ny keayrtyn lesh fockle ny ghaa.,He comes out with a word or two sometimes.
DP_07,Mie dy liooar.,OK.
