Filename,Speaker,Manx,English
juan 07 second sight.wav,,Jean shen whooinney – gura mie ayd,Do that yessir – thanks
juan 07 second sight.wav,,"As yn nah hooill eck, As oddagh ee jeeaghyn er red ennagh va çheet dy heet whooinney...oddagh ee.","And she had second sight, and she could see anything that was going to happen yessir...she could."
juan 07 second sight.wav,,"Va’n ennym eck Ellen Brew. V’ee shenn ven, braew coar as yindyssagh. As v’ee cur dooys shey pingyn nish as reesht tra va mee çheet ny quail","Her name was Ellen Brew. She was an old woman, fine, decent and wonderful. She used to give me six pence now and again when I met her"
juan 07 second sight.wav,,as v’ee cur yn laue orrym myr shoh as v’ee ginsh dou tra va son çheet orrym as cha row mee coontey monney jeh shen.,"and she was putting her hand on me like this and telling me what was going to happen to me, and I wasn’t thinking much of it."
juan 07 second sight.wav,,"Ansherbee, shen ee, gagh cheayrt va mee çheet ny quail as v’ee ceau ram argid as v’ee ny ben boght whooinney.","Anyway, that’s her, each time I met her she was spending a lot of money though she was a poor woman yessir."
juan 07 second sight.wav,,"Ansherbee, tra va mee ayns Sydney va stoyr ayn, mooar erskyn towse, as va ram stoo goll erash dys Sostyn seyr, cha row eh son veg.","Anyway, when I was in Sydney there was a store there, extremely large, and there was a lot of stuff going back to England free, it cost nothing."
juan 07 second sight.wav,,Oddagh oo kionnaghey kishtey myr shen lum lane jeh bee as reddyn va goan agglagh er y çheer shoh er coontey yn chaggey.,You could buy a box like that full of food and things that were terribly scarce in this country because of the war.
juan 07 second sight.wav,,As va mee smooinaghtyn mychione Ellen Brew as chionnee mee kishtey mooar jeh shen jeh stainnaghyn soo as feill vart as dagh ooilley nhee myr shen,"And I was thinking about Ellen Brew and I bought a big box of that, of tins of juice and corned beef and every sort of thing like that"
juan 07 second sight.wav,,"ayns stainnaghyn as red erbee va goan ayns Goal va mee cur stiagh ayns y chishtey shoh as hug mee ad, cha dug mee ad,","in tins and anything that was scarce in Britain I was putting into this box and I sent them, I didn’t carry them,"
juan 07 second sight.wav,,"hug mee ad ayns sy phost, da’n ven shoh, v’ad seyr, cha row ad costal er chor erbee er coontey jeh’n chiannoortys as jannoo dellal eddyr ad hene...","I put them in the post, to this woman, they were free, they didn’t cost anything at all because of the governorship and their arrangement..."
juan 07 second sight.wav,,"as v’ee coontey monney jeh, coontey mooar jeh shen, v’ee, v’ee as va bee dy liooar tannaghtyn rish shiaghteeyn jeeish ayns shen.","and she thought a lot of it, she appreciated it greatly, yes, and there was enough food to last her for weeks there."
juan 07 second sight.wav,,As cha row dagh ooilley nhee olk edyr.,And not everything was bad either.
juan 08 leaving the navy.wav,,Cre’n vlein daag oo yn Navy eisht?,What year did you leave the navy then?
juan 08 leaving the navy.wav,,Cha sayms...nuy cheead jeig...va’n caggey ec y jerrey...bunnys...queig as daeed foddee. Va mee girree magh ass yn Navy ayns Hong Kong.,"I don’t know... nineteen hundred...the war was at an end...nearly...45, perhaps. I was leaving the Navy in Hong Kong."
juan 08 leaving the navy.wav,,Hie mee erash myr... jus myr marrinagh ...er Carrier enmyssit ‘Patroller’ er-lhiam pene.,"I went back just as a mariner...on a Carrier called ‘Patroller,’ I think."
juan 08 leaving the navy.wav,,"As tra dirree mee magh as yn Navy cha row obbyr ayms, cha row veg ayms dy yannoo as va dagh ooilley nhee elley v’ad braew ynsit er red ennagh roish my jagh ad stiagh ayn.","And when I left the Navy, I didn’t have work, I didn’t have anything to do, and everyone else was well educated in something before they went in."
juan 08 leaving the navy.wav,,Va Dick y Radlagh ayns y vanc roish my jagh eh stiagh as hie eh erash dys y vanc.,Dick Radcliffe was in the bank before he went in and he went back to the bank.
juan 08 leaving the navy.wav,,Agh cha row veg ayms as lurg shen cha row veg ayms...cha row keird ayms er red ennagh y yannoo hie mee erash da ny lughtyn...,"But there wasn’t anything for me and after that there was still nothing...I had no trade at all, so I went back to the companies..."
juan 08 leaving the navy.wav,,"ayns shen jus jannoo cargo eddyr Mannin as buill elley, New Zealand Shipping Company ve, as hie mee ayns shen rish tammylt, jus dy gheddyn startey.","there just doing cargo between Mann and other places, the New Zealand Shipping Company it was, and I went there for a while, just to get started."
juan 08 leaving the navy.wav,,As lurg tammylt va kuse dy lieh geearree magh as ny magheryn ayns shen as va mee able dy heet erash as goaill toshiaght er eirinys,"And after a while a few people were looking to get out of the fields there, and I was able to come back and start farming"
juan 08 leaving the navy.wav,,"as va mee my eirinagh lurg shen rish tammylt foddey derrey va mee geearree magh ass yn obbyr shen, va mee ro skee dy yannoo eh.","and I was a farmer after that for a long while until I wanted out of that work, I was too tired to do it."
juan 08 leaving the navy.wav,,C’raad v’ou gobbraghey er ny magheryn? Jus ayns yn twoaie son y chooid smoo?,Where were you working on the fields? Just here in the north for the most part?
juan 08 leaving the navy.wav,,Er yn eirinys? Jus er y voal shoh,On the farming? Just here on this place.
juan 08 leaving the navy.wav,,Va ollagh ayms. Va mee cur kied dou dy vreh ram lheiy ayn as va mee cur kied dou dy hughey voish ny booaghyn as tra v’ad bunnys blein dy eash va goll er creck ec y abattoir.,"There was cattle with me. I was helping to birth many calves and helping them on from the cows, and when they were about a year old they were sold at the abattoir."
juan 08 leaving the navy.wav,,"Shen yn cheird v’aym’s ec y traa shen as va mee gollrish ny shenn Vanninee ooilley, goaill toshiaght er y cheean as erash er y thalloo reesht as croit oc.","That was my trade at that time, and I was like all the old Manx people, starting out at sea and then back on the land again with a croft."
juan 08 leaving the navy.wav,,Shen yn obbyr ayms. As va sym mooar ayms er çhengey as tra ooilley,That’s my work. And I always had a great interest in the language
juan 09 fishing.wav,,Vel oo foast goll er yn eeastagh er chore erbee...nish as neesht?,Are you still going fishing now and again?
juan 09 fishing.wav,,Row oo sy traie chaie? Row oo goll er yn eeastagh?,Were you previously? Going fishing?
juan 09 fishing.wav,,Va baatey beg ayms. Va shin goll magh er yn eeastagh nish as reesht marish sleih gollrish Illiam y Radlagh.,I had a small boat. We were going out fishing now and again with people like Illiam Radcliffe.
juan 09 fishing.wav,,As va mee nish as reesht mooie ayns Baaie Rhumsaa ayns my vaatey hene as va baatey elley ayn,And I was now and again out in Ramsey Bay in my own boat and there was another boat there
juan 09 fishing.wav,,"as cheayll mee ram sleih gyllagh orrym as va ooilley y Ghaelg ayn...ram boghtynid...as quoi va’n agh Doolish y Karagher, Illiam y Radlagh as Walter y Chleree as kuse dy lieh myr shen ooilley ayns yn un vaatey.","and I heard many people calling out to me and it was all in Manx...lots of rubbish...and who was there but Doug Faragher, Illiam Radcliffe, and Walter Clarke and several others all in one boat."
juan 09 fishing.wav,,As va’n Ghaelg goll...rish ooryn eddyr ain hene as y baatey elley...ta baatey foast ayms as cha nel mee goll magh dy monney...dy mennick nish.,And there was Manx going on...for hours between ourselves and the other boat...I still have a boat and I’m not going out much...often now.
juan 09 fishing.wav,,Agh cha nel caa ayms er yn oyr dy vel my ven cho ching. Ta graih ayms goll magh ass.,But I don’t have the opportunity because my wife is so ill. I love going out.
juan 09 fishing.wav,,"As nish as reesht va mee goll magh ass marish Juan y Curleod as v’eh graihagh er goll er... y Killick, as Callig v’ad gra yn chooid smoo jeu.","And now and again I was going out with Juan Corlett and he loved going after...the Killick, and Callig they mostly say."
juan 09 fishing.wav,,Callig er y jiass as Killick er y twoaie as v’eh mie ynsit er yn eeastagh shen as t’eh goll er gerrey da ny creggyn as va enmyn er Juan er ooilley ny baieyn as creggyn ayns shen as Gaelg orroo.,Callig in the south and Killick in the north and he was well versed in that fishing and he goes near to the rocks and Juan had names for all the bays and rocks there in Manx.
juan 10 manx classes.wav,,Sleih gollrish Illiam Pat y Radlagh as va mee jeeaghyn ersyn dy mennick. As Charles Mooar. Agh va Illiam Pat y Radlagh beaghey ayns Rhumsaa as va brastyl echey as va mee goll dy chur shilley ersyn,People like Illiam Pat Radcliffe and I was watching him often. And Charles Mooar. But Illiam Pat Radcliffe was living in Ramsey and he had a class and I was going to visit him
juan 10 manx classes.wav,,as goll dys y vrastyl echey nish as reesht. As va Illiam mie ynsit er y grammar as feer vie myr fer-ynsee as myr shen.,and going to his class now and again. And Illiam was well versed in grammar and an excellent teacher and so on.
juan 10 manx classes.wav,,As ec y toshiaght va shin cummal brastyl ec y Scoill Grammar ayns Rhumsaa as va orrin dy eeck argid da’n wardoon ayn shen...well kiart dy liooar as lurg tammylt ghoon ad y vrastyl shen,"At the beginning we were holding a class at the Grammar School in Ramsey and we had to pay some money to the warden there...well fair enough, and after a while they closed that class"
juan 10 manx classes.wav,,as va orrin goll dys boayl erbee elley as hie shin dys thie-oast yn ‘Ree Bretin’ er y çhooylaghyn ayns Rhumsaa as va shen feer vie.,and we had to go somewhere else and we went to the pub ‘The Welsh King’ on the promenade in Ramsey and that was very good.
juan 10 manx classes.wav,,As va shin ooilley nyn soie mygeayrt boayrd as beggan dy yough ain as feer vie...as Y Ghaelg ny smoo flaaoil lurg yn vrastyl na ec y toshiaght whooinney. Nagh row?,And we were all sitting around a table and had a little drink and it was very good...and the Manx was more fluent after the class than at the beginning yessir. Wasn’t it?
juan 10 manx classes.wav,,Foddee,Perhaps
juan 10 manx classes.wav,,Un cheayrt va shin loayrt ass y Ghaelg ayns shen as haink y ven as ny smoo jough ayn as v’ee geaishtagh rish yn Ghaelg as dooyrt ee ‘are you ones of the trawlers?’,One time we were speaking in Manx there and this woman came along with more drink and she was listening to the Manx and she said ‘are you ones of the trawlers?’
juan 10 manx classes.wav,,"As dreggyr shin, cha nel shin er chor erbee, ta shin jus nyn Manninee as dooyrt shin dy row shin ass yn Loghlyn, boayl erbee elley myr shen","And we replied, not at all, we are just Manxmen and we said that we were from Norway, or some other place like that."
juan 10 manx classes.wav,,Va ram sleih smooinaghtyn myr shen,A lot of people thought like that
Juan 11 thie ny gaelgey.wav,,As ec y traa shen va shin ooilley gra ta feme ain er boayl erbee dy ynsagh Gaelg as dy reayll lioaryn as dagh ooilley nhee myr shen,And at that time we were all saying that we needed a place to learn Manx and to keep books and everything like that
Juan 11 thie ny gaelgey.wav,,as va shin ooilley jeeaghyn mygeayrt nyn mooin er boayl elley as traa...Sheshaght Ynsee faagail y thie shoh dooyrt mee rhym pene ‘nish ta caa ain’,and we were all looking around us for another place and when the Education Society left this house I said to myself ‘now this is our opportunity’
Juan 11 thie ny gaelgey.wav,,as va shin loayrt trooid yn leighder ayms dys y Voayrd Ynsee mychione kionnaghey y voayl shoh da’n çhengey as cha row ad lane arryltagh ec y toshiaght,and we were speaking through my lawyer to the Education Board about buying this place for the language and they were not really willing at the beginning
Juan 11 thie ny gaelgey.wav,,"as v’ad ooilley gra, well lhisagh y boayl shoh ve kiart dy liooar da ram sheshaghtyn elley as dreggyr mee... cha nhegin...ta shin shirrey er y voayl shoh da’n çhengey","and they were all saying, well, this place should be good enough for many other organisations and I answered...not at all...we are seeking this place for the language"
Juan 11 thie ny gaelgey.wav,,as kied dooin da cur kied da sleih elley ...sheshaghyn elley... dy reayll ymmyd jeh er nyn sonsyn.,and permission for us to give permission to other people...other organisations...to make use of it for them.
Juan 11 thie ny gaelgey.wav,,Ec y jerrey lurg kiare bleeaney... ren ad... row(?) ad arryltagh dy yannoo ooilley shen as ren ad cur kied dooin dy yannoo ymmyd jeh as fo vaayl,"At the end, after four years...they did... they were willing to do all that and they gave us permission to use it under lease"
Juan 11 thie ny gaelgey.wav,,"as va’n maayl feer injil as v’eh orrin ooilley dy reayll rick er y troggal shoh, dy reaghey ooilley ny h-uinniagyn as reddyn myr shen.","and the rent was very low and we all had to keep an eye on this building, to arrange all the windows and things like that."
Juan 11 thie ny gaelgey.wav,,Ec yn toshiaght v’eh orrin dy aa-yannoo ooilley ny h-uinniagyn shoh as ta shen fuinneg noa....fuinneoig ta ny Yernee gra.,At the beginning we had to replace all these windows and that one is a new window... ‘fuinneoig’ the Irish say.
Juan 11 thie ny gaelgey.wav,,As va argid yn lane boirey...agh va sheshaght goll er enmyssit ‘yn çhengey vio’ as ta shen son çhymsaghey argid er son yn çhengey,And the money was a big worry...but there was an organisation called ‘yn çhengey vio’ (the living language) that was to raise money for the language
