Audio_ID,Speaker,Manx,English
Disk 1 Track 8,A. Kneale,"‘Aw Chiarn, ta, she said, ‘Cha jeanym dy bragh, ny dy bragh ee poddash pishyragh reesht,","‘Aw, Lord,’ yes,’ she said, ‘I will not ever, not never eat peas porridge again,"
Disk 1 Track 8,A. Kneale,Son t’eh goll trooid mee gollrish myr v’eh geay’.,For it has gone through me like as it was wind.’
Disk 1 Track 8,M. Braide,"Aw, va shen mie","Aw, that was good."
Disk 1 Track 8,A. Kneale,"Aw, son Laa Patrick ayns yn moghree va’n guoiee cheet","Aw, for Patrick’s Day, in the morning the geese were coming"
Disk 1 Track 8,A. Kneale,"Woish Nerin, Nerin, as v’ad gra, ‘Cur huc eh, cur huc eh’,","From Ireland, Ireland, and they were saying ‘Give it to them, give it to them,’"
Disk 1 Track 8,A. Kneale,"As v’ad goll thie ayns yn October, ‘Gow giare eh, gow giare eh’.","And they were going home in the October ‘Take it short, take it short’."
Disk 1 Track 8,A. Kneale,"Aw, shenn Nanny Sammy, as ren ee goll dys yn margey as ren ee creck yn booa,","Aw, old Nanny Sammy, and she did go to the market (fair) and she did sell the cow,"
Disk 1 Track 8,A. Kneale,"as traa ennagh elley ren ee, v’ee briaght jeh’n dooinney, v’ee briaght jeh’n dooinney,","and some other time she did enquire of the man, she was asking of the man,"
Disk 1 Track 8,A. Kneale,"‘Cre’n aght ta’n booa, Juan?’","‘What way (how) is the cow, Juan?’"
Disk 1 Track 8,A. Kneale,"‘Aw, dy chooilley oayll aynjee’.","‘Aw, every spell in her’."
Disk 1 Track 8,A. Kneale,‘As c’red ta shiu? C’red’?,‘And what are you? What’?
Disk 1 Track 9,A. Kneale,"Aw, the, yn guoiee? V’ad cheet voish Erin ayns yn Arragh, ayns yn Arragh,","Aw, the geese? They were from Ireland in the Spring, in the Spring,"
Disk 1 Track 9,A. Kneale,"and v’ad gra ‘Cur huc eh, cur huc eh,’ yn deiney va goaill bit dy vee ayns ny...","and they were saying ‘Give it to them, give it to them’, the men were taking a bit to eat in the..."
Disk 1 Track 9,M. Braide,Ny magheryn?,The fields?
Disk 1 Track 9,A. Kneale,"As ‘Cur huc eh, cur huc eh’, and then as in the ouyr as ooilley over","And ‘Give it (a bit) to them, give it to them’,... and in the autumn and all’s over"
Disk 1 Track 9,A. Kneale,"v’ad gra ‘Gow giare eh, gow giare eh’, gow, to take it off them.","they were saying ‘Take it short, take it short’, “gow”, to take it off them."
Disk 1 Track 9,A. Kneale,"As va ben dy row, shenn ven ayns Skylley Breeshey, as ren ee goll dys yn margey dy creck yn booa,","and there was an old woman in Kirk Bride, and she did go to the market to sell the cow,"
Disk 1 Track 9,A. Kneale,"as ren ee creck y booa da dooinney,","and she did sell the cow to a man,"
Disk 1 Track 9,A. Kneale,"as traa ennagh elley, ren ee briaght yn dooinney, ‘Cre’n aght ta’n booa, Juan’?","and another time (later) she did enquire of the man, ‘What way (how) is the cow, John’?"
Disk 1 Track 9,A. Kneale,"Yn dooinney Juan, ‘Aw, dy chooilley oayll aynjee’, as ‘C’red ta shiu jannoo eisht’, she said.","The man John, ‘Aw, every spell is in her’, and ‘What are you doing then’, she said."
Disk 1 Track 9,A. Kneale,"‘Aw, t’ee bwoailtagh’, he said, ‘T’ee braddagh, as ta’n Jouyl aynjee, but t’ee mie da ny curn’.","‘Aw, she is bewitched’, he said, ‘She is thievish, and the Devil is in her, but she is good for the can’ (milk)."
Disk 1 Track 9,M. Braide,Shen eh.,That’s it.
Disk 1 Track 9,A. Kneale,Aw “Tooragh! Torraa Toorraa”.,
Disk 1 Track 9,A. Kneale,"Shebeg, shebeg.",
Disk 1 Track 9,A. Kneale,"Aw, ‘t’eh sonsheraght, t’eh sonsheraght’","Aw, ‘it is whispering, it is whispering’"
Disk 1 Track 9,M. Braide,"G’eaishtagh, nagh row?","Listening, wasn’t it?"
Disk 1 Track 9,A. Kneale,"‘T’eh sonsheraght, t’eh sonsheraght, gow jeh eh, gow jeh eh. T’eh jeant nish’.","‘It is whispering it is whispering, take it off (the heat), take it off. It is done now’."
Disk 1 Track 12,M. Braide,Ayns Gailck ooilley yn traa Harry.,In Manx all the time Harry.
Disk 1 Track 12,J. W. Radcliffe,T’eh goll er nish.,It is going now.
Disk 1 Track 12,J. Kneen,"Goll er, aw well dy jarroo wooinney, as t’ou uss dooinney voish Balley Laagh.?","Going on, aw well indeed man, and you are a man from Ballaugh?"
Disk 1 Track 12,H. Boyde,Aw ta mish woish Balley Laagh.,Aw I am from Ballaugh.
Disk 1 Track 12,J. Kneen,"Balley Laagh, Balley Laagh.","Ballaugh, Ballaugh."
Disk 1 Track 12,H. Boyde,Ta mish woish Balley Laagh Ta.,I am from Ballaugh. Yes.
Disk 1 Track 12,J. Kneen,As c’red ta’n ennym ayd?,And what is the name at you?
Disk 1 Track 12,H. Boyde,"Boddagh, Boddagh.","Boyde, Boyde."
Disk 1 Track 12,J. Kneen,"She, shen eh.","It is, that’s it."
Disk 1 Track 12,H. Boyde,She. Ta’n ennym aym Boddagh.,Yes. The name at me is Boyde.
Disk 1 Track 12,J. Kneen,Ta. Boddagh.,Yes. Boyde.
Disk 1 Track 12,H. Boyde,"She, as ta shin geddyn eash mie nish.","It is, and we are getting a good age now."
Disk 1 Track 12,J. Kneen,"Ta wooinney, ta wooinney, as ta’n ennym aym Juan Kring.","(We) are man, we are man, and the name at me is John Kneen."
Disk 1 Track 12,H. Boyde,"She, ta mee toiggal.","It is, I understand."
Disk 1 Track 12,J. Kneen,Vel oo? Juan Kring.,Are you? John Kneen.
Disk 1 Track 12,H. Boyde,"She, ta mee toiggal, ren mee clashtyn myrgeayrt shiuish roie.","It is, I understand. I did hear about you before."
Disk 1 Track 12,J. Kneen,Ren oo?,Did you?
Disk 1 Track 12,H. Boyde,"Yes, bleeaney er dty henney.",Years ago.
Disk 1 Track 12,J. Kneen,"Aw, bleeaney er dty henney, Aw, dy jarroo, wooinney. As c’red v’ou?","Aw, years ago. Aw, indeed, man. And what were you?"
Disk 1 Track 12,J. W. Radcliffe,Ayns Gailck.,In Manx.
Disk 1 Track 12,H. Boyde,Ayns Gailck.,In Manx.
Disk 1 Track 12,J. Kneen,Va mee gaaue. Va mee jannoo gaauyen. Va mee gaaue son ooilley my laghyn aym.,I was a (black)smith. I was doing smithying. I was a smith for all the days at me.
Disk 1 Track 12,H. Boyde,As shen yn keird ayd.,And that was the trade at you.
Disk 1 Track 12,J. Kneen,"Shen yn keird aym, as she’n keird ayd gobbyr er y thalloo.","That was the trade at me and the trade at you, working on the land."
Disk 1 Track 12,H. Boyde,"Aw, va mish gobbragh er y thalloo ooilley my laghyn.","Aw, I was working on the land all my days."
Disk 1 Track 12,J. Kneen,Cha row keird erbee ayd.,There was no trade at all at you.
Disk 1 Track 12,H. Boyde,"Aw, cha row, cha row mee rieau jannoo red elley.","Aw, was not, I was never doing anything else."
Disk 1 Track 12,J. Kneen,Agh gobbyr er y thalloo.,But working on the land.
Disk 1 Track 12,H. Boyde,Gobbyr er thalloo.,Working on the land.
Disk 1 Track 12,J. Kneen,"Aw, dy jarroo.","Aw, indeed."
Disk 1 Track 12,H. Boyde,Thanney turmaryn as skeayley eoylley as soie praaseyn.,Thinning turnips and spreading manure and setting potatoes.
Disk 1 Track 12,H. Boyde,Shen yn red va mee jannoo.,That’s the thing I was doing.
Disk 1 Track 12,M. Braide,Cha row oo geiyrt er ny cabbil?,You were not following the horses? (Ploughing).
Disk 1 Track 12,J. Kneen,"Cha row eh geiyrt er cabbylyn, v’eh gra.","He was not following on horses, he was saying."
Disk 1 Track 12,H. Boyde,"Cha row mee rieau goll, goll monney, geiyrt er cabbylyn edyr, cha row.","I was not ever following, going much, following the horse either, was not."
Disk 1 Track 12,J. Kneen,"Aw, well, t’ou er ceau yn laghyn ayd braew.","Aw, well, you have spent the days at you well."
Disk 1 Track 12,H. Boyde,"Aw, ta.","Aw, yes."
Disk 1 Track 12,J. Kneen,"Cha nel oo feer shenn foast, my ta.","You are not very old yet, though."
Disk 1 Track 12,H. Boyde,"Cha nel foast, ta mee... ta mee son jannoo paart dy obbyr foast.",Am not yet I am... I am for doing a bit of work still.
Disk 1 Track 12,J. Kneen,"Aw, dy jarroo.","Aw, indeed."
Disk 1 Track 12,H. Boyde,Va dooinney briaght jee’m moghree jiu dy yeeaghyn dy row mee goll dy jannoo obbyr erbee ayns yn gharey.,A man was asking of me this morning looking if I was going to do work at all in the garden.
Disk 1 Track 12,J. Kneen,"Aw, ayns y gharey!","Aw, in the garden!"
Disk 1 Track 12,H. Boyde,"Yes, as cha ren mee gra monney rish yn dooinney.",And I did not say much to the man.
Disk 1 Track 12,J. Kneen,Ren oo... faagail eh myr ve.,You did... leave it as it was.
Disk 1 Track 12,H. Boyde,Cha ren mee gra monney as ren eh goll ersooyl reesht.,I did not say much and he did go away again.
Disk 1 Track 12,J. Kneen,"Aw, yes, faagail oo.","Aw, yes, leaving you."
Disk 1 Track 12,H. Boyde,Cha nel mee goll dy jannoo monney obbyr nish.,I am not going to do much work now.
Disk 1 Track 12,J. Kneen,"Cha nel, t’ou gaase ro shenn. Cha nel yn cassyn ayd fajeil?","You are not, you are growing too old. The feet at you are not failing?"
Disk 1 Track 12,H. Boyde,"Ta’n cassyn aym, cha nel ad feer mie.","The feet at me, they are not very good."
Disk 1 Track 12,J. Kneen,"Aw, t’ad fajeil.","Aw, they are failing."
Disk 1 Track 12,H. Boyde,Bee mee foast geddyn piyr dy braagyn noa.,I will yet (I must) get a pair of new shoes.
Disk 1 Track 12,J. Kneen,"Aw, nee shen, ta shen cooney oo.","Aw, that will, that is helping you."
Disk 1 Track 12,M. Braide,"Aw, nee ad cooney lesh.","Aw, they will help him."
Disk 1 Track 12,J. Kneen,Ta shen cooney oo.,That is helping you.
Disk 1 Track 12,H. Boyde,"Ta piyr dy braagyn aym, cha nel ad foddey aym nish.","There is a pair of shoes at me, they are not long at me now."
Disk 1 Track 12,J. Kneen,T’ad gortey ny cassyn.,They are hurting the feet.
Disk 1 Track 12,H. Boyde,"Aw, ta’n chiass jannoo eh yn traa ta mee jannoo monney shooyl. Shen yn red. She.","Aw, the heat is doing it the time I am doing much walking. That’s the thing. Yes."
Disk 1 Track 12,J. W. Radcliffe,Ta’n dooinney shoh skybbylt foast.,This man is nimble still.
Disk 1 Track 12,M. Braide,"Aw, t’eh mie son shooyl.","Aw, he is good for walking."
Disk 1 Track 12,H. Boyde,"T’eh mie son shooyl foast, she, mie son shooyl foast.","He is good for walking still, yes, good for walking still."
Disk 1 Track 12,J. Kneen,Cha nel feme aym dy......,There is no need at me to......
Disk 1 Track 12,H. Boyde,T’ou son shooyl foast.,You are for walking still.
Disk 1 Track 12,J. Kneen,"Aw, ta, ta mee shooyl, ta.","Aw, I am, I am, for walking, I am."
Disk 1 Track 12,H. Boyde,Vel oo son shooyl dys Rhumsaa?,Are you walking to Ramsey?
Disk 1 Track 12,J. Kneen,"Aw, cha nel nish edyr. Honnick mee yn laa, my ta. Va mee son shooyl.","Aw, I am not either. I saw the day, though. I was for walking."
Disk 1 Track 12,H. Boyde,Honnick shiuish yn laa v’ou son shooyl dys Rhumsaa.,You saw the day you were walking to Ramsey.
Disk 1 Track 12,J. Kneen,Va.,Yes.
Disk 1 Track 12,H. Boyde,Va. As cha nel oo son shooyl nish.,Yes. And you are not for walking now.
Disk 1 Track 12,J. Kneen,"Aw, cha nel, cha nel, cha nel mee son shooyl nish edyr.","Aw, am not, am not, I am not for walking now at all."
Disk 1 Track 13,H. Boyde,"Ayns y ghlion va’n aspick beaghey as va mee geiyrt er’n,","In the glen the bishop was living and I was following on the,"
Disk 1 Track 13,H. Boyde,"geiyrt er breck ayns yn awin, as ren yn aspick cheet orrym.","on the trout in the river, and did the bishop come on me."
Disk 1 Track 13,T. Braide,Quoi yn aspick shen?,Who (was) that bishop?
Disk 1 Track 13,H. Boyde,Yn aspick Hill.,The bishop Hill.
Disk 1 Track 13,J. Kneen,Yn aspick Hill,The bishop Hill
Disk 1 Track 13,H. Boyde,As va moddey mooar echey,And (there) was a big dog at him…
Disk 1 Track 13,H. Boyde,"va moddey mooar bwee echey... as v’eh lhiggey yn moddey orrym,","was a big yellow dog at him... and he let the dog on me,"
Disk 1 Track 13,H. Boyde,"as cha row yn moddey... Cha row yn moddey goll dys mish edyr,","and the dog was not... The dog was not going to me at all,"
Disk 1 Track 13,H. Boyde,as va’n moddey lheim ayns yn aer as gounsternee as lheim ayns yn aer.,and the dog was jumping in the air and barking and jumping in the air.
Disk 1 Track 13,H. Boyde,"Cha row yn moddey roie, geiyrt er mish edyr,","The dog was not running, following on me at all,"
Disk 1 Track 13,H. Boyde,as va jeeig mooar dy ushtey aynshen as ren mee roie ayns yn...,and (there) was a big ditch of water there and I did run in the...
Disk 1 Track 13,H. Boyde,"cha row traa aym dy roie boayl erbee elley,","(there) was not time at me to run anywhere else,"
Disk 1 Track 13,H. Boyde,"as ren mee roie ayns yn jeeig ushtey as va mee fliugh ooilley heose dys my chione, bunnys!","and I did run in the water ditch and I was wet all up to my head, nearly!"
Disk 1 Track 13,J. Kneen,"Dy jarroo, ghooinney?","Really, man?"
Disk 1 Track 13,H. Boyde,"As ren mee, ren mee roie as va’n aspick g’eam ‘Gow eh! Gow eh! bhoy Gow eh!, take him, gow eh,","And I did, I did run and the bishop was shouting ‘Take him! Take him! boy Take him! take him,"
Disk 1 Track 13,H. Boyde,va’n aspick gra as cha row yn moddey goll geiyrt er mish edyr,the bishop was saying and the dog was not going following on me at all
Disk 1 Track 13,H. Boyde,as jeeaghyn ayns yn aer as gounsternee as jeeaghyn ayns yn aer,and looking in the air and barking and looking in the air
Disk 1 Track 13,H. Boyde,"as ren mee roie dys my thie ayns yn jeeig jeh’n ushtey as ren mee ooilley fliugh dys my chione, bunnys.","and I did run to my house.. in the ditch of the water and I did all wet to my head, nearly."
Disk 1 Track 13,H. Boyde,As va sleih gra... dy ren va shiuish er roie bo... er y raad elley dy row,And people were... saying that you were on running on the other road that was
Disk 1 Track 13,J. Kneen,Cha ren oo smooinaghtyn er y raad ec y traa.,You were not thinking on the road at the time.
Disk 1 Track 13,H. Boyde,Cha row. Bee eh son toiggal kiart va mee beaghey eisht.,Was not. He will be for understanding right where I was living then.
Disk 1 Track 13,J. Kneen,"Well, t’ou toiggal Rhumsaa braew vie? Vel oo?","Well, you are understanding (knowing about) Ramsey fine well? Do you?"
Disk 1 Track 13,H. Boyde,"Oh, va mee keayrtyn ayns Rhumsaa. Va mee ram keayrtyn ayns Rhumsaa.","Oh, I was times in Ramsey. I was many times in Ramsey."
Disk 1 Track 13,J. Kneen,"Oh, va, va mee goll dy Rhumsaa ayns my laghyn aeg neesht.","Oh, yes, I was going to Ramsey in my young days too."
Disk 1 Track 13,H. Boyde,"Oh, va. She.","Oh, yes. Yes."
Disk 1 Track 13,J. Kneen,Row uss toiggal yn traa va mwyllin mooar ‘Monk’? goll mygeayrt?,Were you understanding (knowing about) the big? mill (that was) going about?
Disk 1 Track 13,H. Boyde,"Oh, va mee toiggal shen. As v’eh... Is it off yet? It’s not off yet. As toiggal...","Oh, I was understanding (knowing about) that. And it was... And understanding..."
Disk 1 Track 13,J. Kneen,"Va mee goll dy Rhumsaa un laa ayns y gheurey... ayns y sourey,","I was going to Ramsey one day in the winter... in the summer,"
Disk 1 Track 13,J. Kneen,as ren mee goll dys Rhumsaa ooilley yn raad shooyl as va mee cheet dys yn mwyllin mooar ‘Monk’,and I did go to Ramsey all the road walking and I was coming to the big? mill
Disk 1 Track 13,J. Kneen,as eisht va mee goll dys y bayr yn mullagh y Vayr Geinnagh as v’ad jannoo keeill aynshen.,and then I was going to the road the top of the Sandy Road (Bowring Road) and they were making a church there.
Disk 1 Track 13,H. Boyde,V’ad jannoo...,They were making...
Disk 1 Track 13,J. Kneen,V’ad jannoo keeill.,They were making a church.
Disk 1 Track 13,H. Boyde,Keeill? V’ad jannoo keeill?,A church? They were making a church?
Disk 1 Track 13,J. Kneen,"Va, ayns y vullagh yn vayr ge...","Yes, in the top of the... road"
Disk 1 Track 13,H. Boyde,Ta mee toiggal.,I understand.
Disk 1 Track 13,J. Kneen,T’ou toiggal shen.,You understand that.
Disk 1 Track 13,H. Boyde,Ta mee toiggal shen.,I understand that.
Disk 1 Track 13,J. Kneen,As eisht ren mee goll seose dys yn droghad clagh,And then I did go up to the stone bridge
Disk 1 Track 13,J. Kneen,as ren mee goll magh er y Vooiragh as cha row thieyn erbee er y Vooiragh ec y traa shen.,and I did go out on the Mooragh and (there) were not any houses on the Mooragh at that time.
Disk 1 Track 13,H. Boyde,As dy lickly ny row.,And likely (there) was not.
Disk 1 Track 13,J. Kneen,"Va nane thie thooit er, shen ooilley yn thieyn v’er.","(There) was one thatched house on (it), that is all the houses (that) were on it."
Disk 1 Track 13,H. Boyde,Shen ooilley yn thieyn v’ayn.,That is all the houses (that) were in.
Disk 1 Track 13,J. Kneen,"Va, shen ooilley yn thieyn. As nish ta ram thieyn...","Yes, that is all the houses. And now (there) are many houses..."
Disk 1 Track 13,H. Boyde,"Aw, ta ram ayn nish.","Aw, (there) are many in now."
Disk 1 Track 13,J. Kneen,Ta.,Yes.
Disk 1 Track 13,H. Boyde,Feallagh noa jeant.,New people made.
Disk 1 Track 13,J. Kneen,Feallagh noa jeant.,New people made.
Disk 1 Track 13,H. Boyde,Ram jeu.,Lots of them.
